,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,Force,Line
192,44.7702,-14.5064,-0.0770414,0.745461,-0.148613,0.221861,-0.00373536,0.00210601,0.000343193,183.0,9
193,45.2426,-14.5097,-0.0809796,0.743937,-0.131555,0.215889,-0.00375705,0.00224168,0.000829696,183.0,9
194,45.7151,-14.5127,-0.0838145,0.742528,-0.114292,0.210022,-0.00376489,0.00235834,0.00128891,183.0,9
195,46.188,-14.5149,-0.0825759,0.741079,-0.0965092,0.205256,-0.00374161,0.0024216,0.00165839,183.0,9
196,46.6608,-14.5169,-0.0810245,0.73955,-0.0785435,0.201082,-0.00370886,0.00246516,0.0019883,183.0,9
197,47.1334,-14.5186,-0.0790392,0.737908,-0.0603189,0.197753,-0.00366275,0.00248069,0.00226163,183.0,9
198,47.6055,-14.5211,-0.0793726,0.736022,-0.0418631,0.195616,-0.00360127,0.00246816,0.00249558,183.0,9
199,48.0773,-14.524,-0.0808529,0.734017,-0.0232933,0.19407,-0.0035322,0.00244165,0.00270991,183.0,9
0,-49.9487,-14.0822,-0.0758731,-0.64222,-0.37837,0.373253,0.00372265,-0.0055834,0.0171019,226.0,9
1,-49.4333,-14.0822,-0.0747289,-0.641465,-0.386512,0.391267,0.00780913,-0.009526,0.0163609,226.0,9
2,-48.918,-14.0825,-0.0734826,-0.640094,-0.394079,0.409714,0.0119291,-0.0134605,0.0153256,226.0,9
3,-48.4032,-14.0848,-0.0722308,-0.638303,-0.399036,0.424721,0.0156552,-0.0170442,0.0132394,226.0,9
4,-47.8885,-14.0873,-0.0710503,-0.635531,-0.403565,0.440162,0.0192399,-0.0204885,0.0109383,226.0,9
5,-47.3742,-14.0899,-0.0701472,-0.628769,-0.407092,0.458372,0.0223428,-0.0234463,0.00803802,226.0,9
6,-46.8599,-14.0922,-0.0684372,-0.619212,-0.411498,0.477222,0.0250993,-0.0260609,0.00489431,226.0,9
7,-46.3454,-14.0942,-0.0657411,-0.606242,-0.416985,0.496845,0.0274321,-0.0282556,0.00145337,226.0,9
8,-45.8304,-14.0956,-0.060476,-0.588406,-0.424596,0.515507,0.0292122,-0.0299208,-0.00220082,226.0,9
9,-45.3151,-14.0967,-0.0541345,-0.56855,-0.433067,0.533792,0.0307627,-0.0313663,-0.00594416,226.0,9
10,-44.8019,-14.0986,-0.0526225,-0.543295,-0.454059,0.548954,0.0315957,-0.0321008,-0.00976101,226.0,9
