,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,Force,Line
71,-13.7502,12.1338,0.0182413,0.0930877,-4.00292,0.791671,-0.0179256,0.00567569,-0.03829,226,0
72,-13.2543,12.1282,0.0191829,0.0781039,-4.05843,0.805604,-0.0158029,0.00365192,-0.0386336,226,0
73,-12.7588,12.1226,0.0193046,0.0637573,-4.11381,0.820084,-0.0134776,0.00143861,-0.0387741,226,0
74,-12.2637,12.1168,0.0185858,0.0500654,-4.16905,0.835125,-0.0109446,-0.000969108,-0.038706,226,0
75,-11.7686,12.1111,0.0190095,0.0390492,-4.22246,0.85102,-0.00817978,-0.00360935,-0.0382457,226,0
76,-11.2734,12.1055,0.0198266,0.0289547,-4.27523,0.867209,-0.00533482,-0.00632988,-0.0376501,226,0
77,-10.7789,12.1003,0.019875,0.02407,-4.32546,0.881647,-0.00233087,-0.00921739,-0.0364227,226,0
78,-10.2845,12.0951,0.0198885,0.0204306,-4.3749,0.895203,0.000668059,-0.0121139,-0.0350161,226,0
79,-9.79035,12.0897,0.0198072,0.0205628,-4.42197,0.906046,0.00364754,-0.0150346,-0.0330647,226,0
80,-9.29652,12.0843,0.0193839,0.0224734,-4.46742,0.916672,0.00652805,-0.0178769,-0.0307406,226,0
81,-8.80299,12.0786,0.0186081,0.0262143,-4.51121,0.927076,0.00930676,-0.0206384,-0.028033,226,0
82,-8.30975,12.073,0.0177675,0.0337122,-4.55059,0.937263,0.0118086,-0.0231253,-0.0248174,226,0
83,-7.81662,12.0673,0.016904,0.0425109,-4.58846,0.947378,0.0142147,-0.0255172,-0.0214256,226,0
84,-7.32378,12.0621,0.0163744,0.0558827,-4.61791,0.952734,0.016064,-0.0273706,-0.0174808,226,0
85,-6.83096,12.0569,0.0161003,0.069867,-4.64381,0.957766,0.0177414,-0.0290527,-0.0134318,226,0
86,-6.33822,12.0516,0.0166153,0.0856564,-4.65878,0.961888,0.018894,-0.0302115,-0.00907073,226,0
87,-5.84578,12.0463,0.016725,0.102586,-4.66772,0.964458,0.0196599,-0.0309873,-0.00460392,226,0
88,-5.35364,12.041,0.0164155,0.120691,-4.67044,0.965424,0.0200269,-0.0313678,-2.77789e-05,226,0
89,-4.86193,12.0354,0.0155729,0.138607,-4.66476,0.963656,0.019766,-0.0311517,0.00454696,226,0
