"L0",,,,,,,,,,"L1",,,,,,,,,"L2",,,,,,,,,"L3",,,,,,,,,"L4",,,,,,,,,"L5",,,,,,,,,"L6",,,,,,,,,"L7",,,,,,,,,"L8",,,,,,,,,"L9",,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange"
70,-14.2467,12.1391,0.0165365,0.100234,-2.41557,0.523963,-0.0135858,0.003886,-0.0237557,-14.3838,9.35003,0.0201357,0.0705653,-2.42271,0.48828,-0.00798918,-0.000365529,-0.024389,-14.5757,5.92692,0.0331417,0.0638216,-2.4002,0.434963,-0.00278653,-0.00403364,-0.0235541,-14.4843,2.65461,0.0492261,0.0513066,-2.38715,0.379711,0.000958275,-0.00609426,-0.0214185,-14.4248,-0.895316,0.0484504,0.0494271,-2.36587,0.318032,0.00385819,-0.00678401,-0.0189864,-14.4975,-4.00712,0.0420739,0.0416208,-2.34038,0.263845,0.00603152,-0.00677475,-0.016915,-14.764,-6.83063,0.0318819,0.0290593,-2.31333,0.215971,0.00814571,-0.00666695,-0.0150468,14.5053,-9.83459,0.0128406,0.302477,-1.71834,0.212141,0.00360332,-0.00258231,0.0203641,-14.2436,-11.7489,0.0233742,-0.0103522,-2.29376,0.11913,0.0138275,-0.00809303,-0.010167,-14.4469,-14.2189,0.0226505,-0.047265,-2.2662,0.0703559,0.017149,-0.00913049,-0.00800515
71,-13.7502,12.1338,0.0182413,0.0903407,-2.44883,0.532438,-0.0124986,0.00276733,-0.0241692,-13.8874,9.34462,0.0220876,0.0657125,-2.45415,0.494315,-0.00696334,-0.00145335,-0.0243728,-14.0806,5.92355,0.0344149,0.0606583,-2.42723,0.439744,-0.00192474,-0.00496354,-0.0231522,-13.9888,2.65386,0.0496287,0.0520464,-2.41042,0.383957,0.00163424,-0.00681252,-0.0208057,-13.9315,-0.897608,0.0484521,0.0505531,-2.38626,0.319401,0.00436733,-0.00730267,-0.0182849,-14.0037,-4.0045,0.041098,0.0443105,-2.35965,0.263236,0.006429,-0.00717048,-0.0162311,-14.269,-6.83288,0.0321988,0.0326661,-2.33139,0.214767,0.00849105,-0.00699059,-0.0144254,14.0225,-9.83082,0.0131747,0.301324,-1.74908,0.209624,0.0038346,-0.00266385,0.0201033,-13.7477,-11.7538,0.0212259,-0.00398282,-2.30968,0.117774,0.0141569,-0.0083536,-0.00966443,-13.9493,-14.2213,0.0198211,-0.0387438,-2.28141,0.0683943,0.0175002,-0.00940033,-0.00761979
72,-13.2543,12.1282,0.0191829,0.0809633,-2.48258,0.541437,-0.0111853,0.00144195,-0.0244545,-13.3916,9.33906,0.0232723,0.0612296,-2.48205,0.500504,-0.00577604,-0.00269843,-0.0241853,-13.5859,5.92041,0.0351084,0.0581853,-2.45312,0.444735,-0.00100499,-0.00595378,-0.0226176,-13.4939,2.65277,0.0491258,0.0534182,-2.43302,0.387807,0.00232638,-0.00754837,-0.0200931,-13.4385,-0.89968,0.048468,0.052198,-2.40611,0.321112,0.00487619,-0.00782196,-0.0175347,-13.5101,-4.00169,0.0400099,0.0473462,-2.3785,0.262842,0.00682618,-0.00756307,-0.0155091,-13.7743,-6.83481,0.0326931,0.0364158,-2.34832,0.213483,0.00883176,-0.007307,-0.0137586,13.539,-9.8275,0.0124101,0.30007,-1.77966,0.206157,0.00409573,-0.00277896,0.0198431,-13.2517,-11.7585,0.019755,0.00252865,-2.32504,0.115938,0.0144743,-0.00860433,-0.00915168,-13.4519,-14.2238,0.0167095,-0.0301573,-2.29633,0.0665426,0.0178425,-0.00966304,-0.00723238
73,-12.7588,12.1226,0.0193046,0.0718804,-2.51632,0.550758,-0.00973089,-1.57318e-05,-0.0246102,-12.8959,9.3335,0.0243212,0.0571481,-2.5095,0.506944,-0.00454103,-0.00399108,-0.0239194,-13.0914,5.91733,0.0356775,0.0559836,-2.47863,0.449717,-7.02319e-05,-0.00695988,-0.0220425,-12.9992,2.65165,0.0483437,0.0551215,-2.45502,0.39116,0.00301628,-0.00828486,-0.0193323,-12.9456,-0.901902,0.0490116,0.0545264,-2.4247,0.322191,0.00537055,-0.00833424,-0.0167305,-13.0165,-3.9992,0.0399494,0.0507305,-2.39577,0.262761,0.00720935,-0.00794769,-0.0147487,-13.2797,-6.83668,0.0335971,0.0402556,-2.36494,0.212081,0.00916773,-0.00762039,-0.0130813,13.0554,-9.82425,0.0114012,0.298899,-1.81012,0.2025,0.004363,-0.0029022,0.0195815,-12.7557,-11.7631,0.0189641,0.00918361,-2.33983,0.113621,0.0147794,-0.0088451,-0.00862869,-12.9548,-14.2262,0.0138323,-0.0213841,-2.31046,0.0648612,0.0181592,-0.00989907,-0.00683725
74,-12.2637,12.1168,0.0185858,0.0631004,-2.55003,0.560408,-0.0081319,-0.00160911,-0.0246331,-12.4006,9.32793,0.0250945,0.0538796,-2.53605,0.513896,-0.00320935,-0.00538016,-0.0234949,-12.5972,5.91471,0.0361821,0.0554427,-2.50228,0.454016,0.000899603,-0.0080056,-0.0213009,-12.5049,2.65049,0.0471261,0.0573496,-2.4761,0.393732,0.00370243,-0.00902211,-0.0184953,-12.4528,-0.904207,0.0498416,0.0572267,-2.44262,0.322925,0.00585705,-0.00884273,-0.0158969,-12.523,-3.99689,0.0404706,0.0543103,-2.41215,0.262859,0.00758468,-0.00832792,-0.0139664,-12.7849,-6.83842,0.035879,0.0443929,-2.38057,0.210288,0.00948794,-0.00792399,-0.0123704,12.5713,-9.82109,0.0096186,0.298154,-1.84008,0.198277,0.0046491,-0.00305186,0.0193132,-12.2597,-11.7672,0.0190049,0.0161026,-2.35354,0.111128,0.015062,-0.00907329,-0.00809082,-12.4576,-14.2286,0.011621,-0.0123993,-2.32399,0.0629981,0.0184632,-0.0101288,-0.00643409
75,-11.7686,12.1111,0.0190095,0.0561936,-2.58251,0.570331,-0.00636821,-0.00336746,-0.0243998,-11.9053,9.32223,0.026422,0.0518285,-2.56284,0.520642,-0.00182217,-0.00682845,-0.0229139,-12.1032,5.91192,0.0365952,0.055258,-2.52531,0.458242,0.00187391,-0.00905583,-0.0205009,-12.0107,2.64965,0.0463272,0.0600689,-2.49437,0.396104,0.00437934,-0.00974853,-0.0175794,-11.9602,-0.906657,0.0511706,0.0602217,-2.45964,0.323215,0.00631582,-0.00933077,-0.0149905,-12.0299,-3.99472,0.0402803,0.057929,-2.42717,0.263366,0.00792828,-0.00869011,-0.0131324,-12.2905,-6.84041,0.0375013,0.0484624,-2.39538,0.20886,0.00979186,-0.00821857,-0.0116405,12.0873,-9.81758,0.00850558,0.297292,-1.86941,0.194105,0.00494567,-0.00321246,0.0190376,-11.7638,-11.7713,0.0193157,0.0231136,-2.36688,0.108579,0.015337,-0.00929724,-0.0075482,-11.9604,-14.2309,0.0102132,-0.00315988,-2.33679,0.0609159,0.018752,-0.010351,-0.00602125
76,-11.2734,12.1055,0.0198266,0.0499323,-2.61456,0.580348,-0.00454762,-0.00518278,-0.0240782,-11.4101,9.31644,0.0281517,0.050661,-2.5898,0.527237,-0.000394758,-0.00831968,-0.0222194,-11.6095,5.90875,0.0368074,0.0558436,-2.547,0.46231,0.00285757,-0.0101154,-0.0195745,-11.5166,2.649,0.0457694,0.0630705,-2.51103,0.398362,0.00505113,-0.010469,-0.016618,-11.4677,-0.90913,0.0522818,0.0633313,-2.47612,0.323573,0.00676708,-0.00981203,-0.014065,-11.537,-3.99256,0.0400585,0.0616004,-2.44181,0.263873,0.00826345,-0.00904667,-0.0122846,-11.7966,-6.8427,0.0383842,0.0524559,-2.40929,0.207839,0.0100776,-0.00850304,-0.0108892,11.6032,-9.81357,0.00832167,0.296269,-1.8979,0.190001,0.00525671,-0.00338814,0.0187521,-11.2683,-11.7751,0.0194015,0.0306593,-2.37777,0.106181,0.0155749,-0.00950488,-0.00698541,-11.4628,-14.233,0.0111528,0.00608673,-2.34744,0.0588052,0.0190144,-0.0105688,-0.00559785
77,-10.7789,12.1003,0.019875,0.046934,-2.64471,0.588825,-0.0026094,-0.00711605,-0.0233398,-10.9158,9.31044,0.0278629,0.0506881,-2.61589,0.533041,0.00106246,-0.00984199,-0.0212696,-11.1161,5.90515,0.0368216,0.057176,-2.56666,0.465822,0.00383554,-0.0111635,-0.0185401,-11.0222,2.64852,0.0473793,0.0662546,-2.52641,0.400956,0.00570371,-0.0111576,-0.0155499,-10.9761,-0.911624,0.0514416,0.0669771,-2.48949,0.324796,0.00719047,-0.0102639,-0.0130718,-11.0442,-3.99027,0.0402842,0.0656354,-2.45501,0.263943,0.00856735,-0.00937849,-0.0113901,-11.3029,-6.84513,0.0391805,0.0570197,-2.42123,0.206974,0.0103376,-0.00876889,-0.0101119,11.119,-9.8092,0.00875584,0.294443,-1.92556,0.186764,0.00558491,-0.00358011,0.0184519,-10.773,-11.7789,0.0194212,0.0382422,-2.38827,0.103971,0.0158044,-0.00970704,-0.00641913,-10.9651,-14.2352,0.0130499,0.0153375,-2.35722,0.0566809,0.0192661,-0.0107849,-0.00517029
78,-10.2845,12.0951,0.0198885,0.044702,-2.67442,0.596708,-0.000672304,-0.00905561,-0.0224827,-10.4217,9.30445,0.027058,0.051082,-2.64147,0.538686,0.00252239,-0.0113679,-0.0202413,-10.6229,5.90119,0.0366801,0.0590921,-2.58473,0.468902,0.00480918,-0.0122027,-0.0174213,-10.5278,2.64806,0.0493804,0.0694395,-2.54142,0.403496,0.00634849,-0.0118349,-0.0144529,-10.4847,-0.913994,0.0504067,0.0707004,-2.5022,0.326335,0.00760124,-0.0106993,-0.0120532,-10.5517,-3.98799,0.0403972,0.0697605,-2.46731,0.264013,0.00886138,-0.00969774,-0.0104791,-10.8094,-6.8476,0.0399398,0.0618113,-2.43239,0.206171,0.0105875,-0.00902731,-0.00932446,10.6348,-9.80468,0.00950034,0.292219,-1.95281,0.183961,0.00592158,-0.00378017,0.0181444,-10.278,-11.7831,0.0192423,0.045926,-2.39764,0.102318,0.0160087,-0.00989279,-0.00584159,-10.468,-14.2377,0.0139235,0.0252231,-2.36618,0.0551079,0.0194781,-0.0109765,-0.00473323
79,-9.79035,12.0897,0.0198072,0.044789,-2.70277,0.602779,0.00125844,-0.011012,-0.0212646,-9.92828,9.29893,0.0250797,0.0528926,-2.66328,0.544388,0.00394174,-0.012861,-0.0189073,-10.1299,5.89782,0.037113,0.06216,-2.6006,0.472184,0.00574038,-0.0131893,-0.0161485,-10.0336,2.6475,0.0521043,0.072458,-2.55512,0.405324,0.00695525,-0.0124607,-0.0132567,-9.99359,-0.916134,0.0490353,0.0745582,-2.51376,0.328424,0.00798994,-0.0111059,-0.0109906,-10.0594,-3.98572,0.0403136,0.0740467,-2.47802,0.264077,0.00913776,-0.00999459,-0.00953928,-10.3169,-6.85038,0.0382538,0.0669883,-2.4418,0.206041,0.0108116,-0.00925812,-0.00850843,10.1507,-9.79969,0.0120602,0.289492,-1.979,0.18141,0.0062788,-0.00399746,0.0178288,-9.78335,-11.7876,0.0184001,0.0539463,-2.40596,0.101141,0.0161976,-0.0100649,-0.00525855,-9.97111,-14.2402,0.0145846,0.0352309,-2.37482,0.0534886,0.0196795,-0.0111603,-0.00429545
80,-9.29652,12.0843,0.0193839,0.0458368,-2.73034,0.608964,0.0031269,-0.0129141,-0.0197991,-9.43491,9.29346,0.0233736,0.0552172,-2.68385,0.550106,0.00531964,-0.0143128,-0.0174658,-9.63687,5.89463,0.0377173,0.0655477,-2.61585,0.475514,0.00665617,-0.0141579,-0.0148294,-9.53977,2.64683,0.0537155,0.075675,-2.56815,0.406606,0.00753256,-0.0130571,-0.0120197,-9.50247,-0.918277,0.0486808,0.0785002,-2.52423,0.330151,0.00834668,-0.0114795,-0.00988844,-9.56682,-3.98299,0.0421865,0.0785694,-2.48748,0.264193,0.00939511,-0.010266,-0.00857336,-9.82434,-6.85314,0.0370728,0.072194,-2.45095,0.20585,0.01103,-0.009481,-0.0076853,9.66651,-9.79463,0.0147224,0.286776,-2.00486,0.178822,0.00664019,-0.00421916,0.0175114,-9.2891,-11.7924,0.0168954,0.0623012,-2.41323,0.100436,0.0163712,-0.0102234,-0.00467003,-9.47468,-14.2427,0.0146322,0.0455807,-2.3825,0.051648,0.0198489,-0.01132,-0.00385565
81,-8.80299,12.0786,0.0186081,0.0478739,-2.75712,0.615268,0.00493131,-0.0147602,-0.018079,-8.94164,9.28809,0.0222296,0.0586024,-2.70184,0.555855,0.0066121,-0.0156797,-0.0158025,-9.14407,5.89172,0.038934,0.0697254,-2.62936,0.478782,0.00747048,-0.0150202,-0.0133369,-9.04673,2.64593,0.0534569,0.0792245,-2.58008,0.406975,0.00806021,-0.0136041,-0.0107144,-9.01131,-0.920411,0.0489943,0.0824974,-2.53398,0.33164,0.00868242,-0.0118312,-0.00876031,-9.07405,-3.97995,0.0453507,0.0832472,-2.49613,0.26434,0.00964001,-0.0105207,-0.00759014,-9.33145,-6.85566,0.0382958,0.0774461,-2.45939,0.205308,0.0112297,-0.00967738,-0.00683889,9.18195,-9.78939,0.0170341,0.284353,-2.02951,0.175907,0.0070137,-0.00445546,0.0171884,-8.79507,-11.7973,0.0156564,0.0703575,-2.41953,0.0998233,0.0165196,-0.010353,-0.00406907,-8.97871,-14.2456,0.0136826,0.056001,-2.38906,0.0498294,0.0200012,-0.011455,-0.00340667
82,-8.30975,12.073,0.0177675,0.0524044,-2.78168,0.622102,0.00655477,-0.0164186,-0.0160227,-8.44832,9.28268,0.022076,0.0635448,-2.71813,0.560432,0.00779414,-0.0169237,-0.0139696,-8.65146,5.88878,0.0398465,0.0742114,-2.64229,0.481668,0.00824425,-0.0158379,-0.0117955,-8.55385,2.64514,0.0534992,0.0831415,-2.59043,0.407337,0.00852559,-0.0140892,-0.00934688,-8.52059,-0.922901,0.0489108,0.0869108,-2.54168,0.331811,0.00896022,-0.0121269,-0.00758369,-8.58178,-3.97702,0.0479038,0.0882004,-2.50348,0.264901,0.0098476,-0.0107347,-0.00657678,-8.83882,-6.85827,0.0391833,0.082685,-2.46714,0.204538,0.0114147,-0.00985752,-0.00598251,8.6969,-9.78456,0.0178928,0.281724,-2.05413,0.173316,0.00739037,-0.00469699,0.0168559,-8.30111,-11.8024,0.0145025,0.0783178,-2.4255,0.099239,0.0166597,-0.0104729,-0.00346428,-8.48324,-14.2487,0.0116525,0.0664978,-2.39444,0.0480353,0.0201352,-0.0115634,-0.00294777
83,-7.81662,12.0673,0.016904,0.0577986,-2.80547,0.629121,0.00811568,-0.0180122,-0.0138499,-7.95498,9.27721,0.0226529,0.0696364,-2.73315,0.564144,0.00889469,-0.018077,-0.0120116,-8.15933,5.88577,0.0400278,0.0794317,-2.65387,0.483643,0.00892083,-0.0165488,-0.0101379,-8.06106,2.64443,0.053725,0.0872838,-2.59982,0.407694,0.00895302,-0.0145367,-0.0079411,-8.02995,-0.925451,0.0488394,0.0914428,-2.54883,0.331756,0.00922126,-0.0124058,-0.00639446,-8.08967,-3.97413,0.0502234,0.0932083,-2.51035,0.265549,0.0100435,-0.0109364,-0.00555538,-8.34653,-6.86098,0.0396557,0.087908,-2.47405,0.203485,0.0115815,-0.0100175,-0.00511372,8.21112,-9.78038,0.0166422,0.278792,-2.07871,0.171194,0.00777178,-0.00494618,0.0165095,-7.80698,-11.807,0.0154191,0.0858828,-2.42975,0.0984366,0.0167602,-0.0105644,-0.0028498,-7.98801,-14.2513,0.00972321,0.0764541,-2.39897,0.0469851,0.0202377,-0.0116447,-0.00247436
84,-7.32378,12.0621,0.0163744,0.0662659,-2.82438,0.632721,0.00931008,-0.0192348,-0.011314,-7.46183,9.27162,0.0236737,0.0769618,-2.74459,0.566346,0.00978081,-0.018996,-0.00986204,-7.66736,5.88254,0.0403471,0.084999,-2.6639,0.484964,0.00951118,-0.0171606,-0.00841083,-7.56864,2.64375,0.0537991,0.0923242,-2.60715,0.408215,0.00928904,-0.0148833,-0.00646815,-7.5394,-0.927929,0.0497541,0.0964381,-2.5541,0.33193,0.00941509,-0.0126137,-0.00516566,-7.59828,-3.97148,0.0511846,0.0982758,-2.51479,0.26629,0.0101871,-0.0110855,-0.0045114,-7.85438,-6.86313,0.040519,0.0934786,-2.47933,0.202876,0.0117164,-0.0101489,-0.00423609,7.72488,-9.77638,0.0145106,0.275413,-2.1031,0.169254,0.00815673,-0.00520136,0.0161463,-7.31287,-11.8116,0.016559,0.0935456,-2.43356,0.0978417,0.0168497,-0.0106483,-0.00223422,-7.49286,-14.2536,0.00783831,0.0862219,-2.4032,0.0461962,0.0203289,-0.0117162,-0.00199593
85,-6.83096,12.0569,0.0161003,0.075123,-2.84077,0.635912,0.0103909,-0.0203395,-0.00871066,-6.96876,9.26601,0.0247736,0.0845646,-2.75483,0.56816,0.0105974,-0.0198399,-0.0076598,-7.17555,5.87914,0.0407762,0.0908618,-2.6726,0.485729,0.010028,-0.017688,-0.00662458,-7.07634,2.64308,0.0538207,0.097542,-2.61385,0.408731,0.00959707,-0.0152,-0.00497886,-7.04899,-0.930321,0.0506206,0.101469,-2.55875,0.332013,0.00958342,-0.0127944,-0.00392901,-7.10727,-3.96891,0.0512242,0.103364,-2.51871,0.266833,0.0103101,-0.0112144,-0.00346268,-7.3623,-6.86503,0.0415593,0.0992056,-2.48389,0.202466,0.0118369,-0.0102675,-0.00335452,7.23841,-9.7725,0.0119108,0.271801,-2.1274,0.167412,0.00854355,-0.00545975,0.0157741,-6.81888,-11.8161,0.0183798,0.101488,-2.43612,0.097865,0.0169064,-0.01071,-0.00161459,-6.99793,-14.2555,0.00651201,0.0958833,-2.40667,0.0459042,0.0203701,-0.0117545,-0.00151443
86,-6.33822,12.0516,0.0166153,0.0851239,-2.84938,0.637904,0.0111248,-0.0210836,-0.00590492,-6.4761,9.26044,0.0256752,0.0923536,-2.75949,0.569132,0.0111137,-0.0203654,-0.00530676,-6.68416,5.87592,0.0407415,0.0970891,-2.67772,0.485792,0.0103891,-0.0180522,-0.00477103,-6.58444,2.64241,0.0535859,0.103066,-2.61812,0.409009,0.00979432,-0.015403,-0.00344496,-6.55887,-0.932531,0.0513872,0.106574,-2.56208,0.331906,0.00969763,-0.0129173,-0.00267574,-6.61701,-3.96651,0.0493644,0.108497,-2.52158,0.266964,0.0103904,-0.0113016,-0.00240477,-6.87065,-6.86694,0.0423548,0.1051,-2.48727,0.202381,0.0119091,-0.0103444,-0.00246396,6.7521,-9.76837,0.0113857,0.268066,-2.15086,0.16575,0.00892839,-0.00572487,0.0153789,-6.32514,-11.8204,0.0199851,0.109718,-2.43807,0.0978262,0.0169444,-0.0107547,-0.000991691,-6.50304,-14.2573,0.00540566,0.105662,-2.40949,0.0456067,0.0204026,-0.0117831,-0.00103181
87,-5.84578,12.0463,0.016725,0.0958146,-2.85393,0.638772,0.0116003,-0.0215638,-0.00303264,-5.98351,9.25486,0.0268046,0.100258,-2.76316,0.569646,0.0115101,-0.0207682,-0.00292745,-6.19289,5.87275,0.040605,0.103424,-2.68177,0.485682,0.0107007,-0.0183651,-0.00289766,-6.09251,2.64167,0.0539594,0.108558,-2.62101,0.409142,0.00993936,-0.0155562,-0.00190495,-6.06913,-0.934772,0.0514757,0.111571,-2.56388,0.331852,0.00976489,-0.01299,-0.00141837,-6.12675,-3.96413,0.0483465,0.113875,-2.52352,0.266576,0.0104377,-0.0113541,-0.00134183,-6.37914,-6.86889,0.0429802,0.111032,-2.49016,0.202386,0.0119697,-0.010411,-0.0015713,6.26563,-9.76415,0.0105891,0.264237,-2.17391,0.164237,0.0093113,-0.00599152,0.0149769,-5.83164,-11.8244,0.0213813,0.118233,-2.43941,0.0977274,0.0169641,-0.0107826,-0.00036557,-6.00825,-14.2588,0.00494371,0.115781,-2.41038,0.0452909,0.0204103,-0.0117834,-0.00054545
88,-5.35364,12.041,0.0164155,0.107216,-2.85429,0.638481,0.0118091,-0.0217717,-9.15752e-05,-5.49104,9.24928,0.0284134,0.108406,-2.76478,0.569196,0.0116545,-0.020913,-0.000492698,-5.70174,5.86976,0.0413923,0.110047,-2.6826,0.486183,0.0107876,-0.0184587,-0.000988365,-5.60056,2.64081,0.055417,0.113992,-2.62146,0.409011,0.00999134,-0.0156205,-0.000354501,-5.57971,-0.937037,0.0510296,0.116482,-2.56449,0.331841,0.00979514,-0.013023,-0.000157784,-5.63648,-3.96176,0.0479733,0.119437,-2.52475,0.265792,0.01046,-0.0113802,-0.000274957,-5.88813,-6.87107,0.042892,0.117077,-2.49113,0.202703,0.0119923,-0.0104434,-0.000671736,5.77813,-9.75961,0.00684038,0.259928,-2.19509,0.163465,0.0096845,-0.00626263,0.0145499,-5.33875,-11.8284,0.0215722,0.126722,-2.43941,0.0976849,0.016959,-0.0107832,0.000258345,-5.51305,-14.2601,0.00681022,0.12594,-2.40992,0.044498,0.020407,-0.0117632,-5.82799e-05
89,-4.86193,12.0354,0.0155729,0.118554,-2.84976,0.636402,0.0115993,-0.0215715,0.00284003,-4.99864,9.24364,0.0306257,0.11642,-2.76445,0.567859,0.011575,-0.0208329,0.00193538,-5.21068,5.86684,0.0422482,0.116598,-2.68233,0.486761,0.0108101,-0.0184877,0.000917423,-5.10911,2.63994,0.0558137,0.119574,-2.62039,0.408951,0.00995718,-0.0155999,0.00118654,-5.09053,-0.939264,0.0508058,0.121271,-2.56309,0.331633,0.00976242,-0.0129894,0.00109485,-5.14614,-3.95931,0.0490379,0.124795,-2.52379,0.264896,0.010438,-0.0113585,0.000790353,-5.39751,-6.87339,0.0419341,0.122997,-2.49122,0.203268,0.011996,-0.0104572,0.000226985,5.2908,-9.75521,0.00439502,0.255559,-2.21575,0.16218,0.0100503,-0.00653478,0.0141122,-4.84605,-11.8324,0.0213749,0.135203,-2.43897,0.0976585,0.0169456,-0.0107746,0.000881263,-5.01744,-14.2611,0.0109389,0.136139,-2.40814,0.0432432,0.0203932,-0.0117229,0.000429692
90,-4.37036,12.0298,0.0145428,0.129871,-2.84354,0.633702,0.011244,-0.0212294,0.00576853,-4.50629,9.23797,0.0332913,0.124333,-2.76264,0.565857,0.0113275,-0.020584,0.00435841,-4.71985,5.86417,0.0432808,0.122962,-2.67918,0.487544,0.0106616,-0.0183448,0.00281325,-4.61799,2.63904,0.0555152,0.125256,-2.61831,0.408934,0.00986701,-0.0155242,0.00272166,-4.60141,-0.941474,0.0506627,0.126029,-2.5611,0.331336,0.00971078,-0.0129361,0.00234524,-4.65581,-3.95684,0.0504141,0.130083,-2.52222,0.263993,0.0104026,-0.0113225,0.00185545,-4.90743,-6.87589,0.0397806,0.128745,-2.4901,0.204171,0.0119735,-0.0104454,0.00112455,4.80373,-9.75103,0.00397526,0.251095,-2.23561,0.160091,0.0104046,-0.0068085,0.0136577,-4.3539,-11.8366,0.0205492,0.143333,-2.43604,0.0975684,0.016899,-0.0107346,0.00150495,-4.52232,-14.2626,0.0144113,0.146384,-2.40521,0.0431021,0.0203623,-0.0116571,0.000925445
91,-3.87921,12.0239,0.0133457,0.139537,-2.83012,0.628207,0.0103511,-0.0203612,0.0085321,-4.0149,9.23195,0.0334888,0.132346,-2.7548,0.562592,0.0107737,-0.020023,0.00669888,-4.22927,5.86114,0.0441595,0.129361,-2.67433,0.486546,0.010399,-0.0180822,0.00468728,-4.12711,2.63804,0.0555701,0.130627,-2.61392,0.408659,0.00966398,-0.0153321,0.00424283,-4.11251,-0.943842,0.0511487,0.130773,-2.5569,0.330046,0.00958165,-0.0128059,0.00358733,-4.16592,-3.9545,0.0515188,0.135034,-2.51893,0.26346,0.0103098,-0.0112312,0.00291568,-4.41774,-6.87847,0.0370802,0.134417,-2.48764,0.204898,0.0119181,-0.0104041,0.00201898,4.317,-9.74714,0.00596095,0.246672,-2.25466,0.157912,0.0107467,-0.00708106,0.0131846,-3.86191,-11.841,0.0194721,0.151583,-2.43249,0.0977195,0.0168451,-0.0106866,0.00212915,-4.02735,-14.2643,0.0176894,0.156637,-2.40192,0.0432997,0.0203257,-0.0115828,0.0014236
92,-3.38799,12.0182,0.0128356,0.148335,-2.81473,0.622412,0.00934359,-0.0193799,0.0112222,-3.52377,9.22586,0.0330902,0.140258,-2.74523,0.558988,0.0101308,-0.0193713,0.00900806,-3.73891,5.85775,0.0448907,0.135792,-2.66792,0.483895,0.0100303,-0.0177083,0.00654105,-3.63635,2.63698,0.055537,0.135916,-2.60878,0.408294,0.00942945,-0.0151069,0.0057583,-3.62372,-0.946281,0.0515713,0.135514,-2.55212,0.328678,0.00943214,-0.0126525,0.0048253,-3.67622,-3.95216,0.0523574,0.139941,-2.51523,0.263181,0.0102022,-0.0111223,0.00397484,-3.92824,-6.88109,0.0341032,0.140052,-2.48449,0.205535,0.0118462,-0.010348,0.00291178,3.83046,-9.74339,0.00929964,0.242273,-2.27323,0.155693,0.0110818,-0.00735297,0.0127008,-3.37041,-11.8458,0.0176462,0.160162,-2.42718,0.0985638,0.0167702,-0.0106156,0.00275563,-3.5327,-14.2666,0.0212806,0.166537,-2.39852,0.0431454,0.0202691,-0.0114743,0.0019278
93,-2.89648,12.0129,0.0144886,0.15445,-2.79333,0.61575,0.0079902,-0.0180571,0.0136859,-3.03317,9.21995,0.0319415,0.146532,-2.73017,0.554526,0.00919282,-0.0184168,0.011141,-3.24891,5.85448,0.0453198,0.141821,-2.66037,0.479981,0.0095153,-0.0171799,0.0083263,-3.14627,2.6358,0.0541521,0.140952,-2.60042,0.407534,0.00908733,-0.0147652,0.00724013,-3.13525,-0.948903,0.0518286,0.140248,-2.54583,0.327111,0.00922924,-0.0124385,0.00605239,-3.18694,-3.94984,0.0525786,0.144747,-2.51054,0.263506,0.0100589,-0.0109711,0.00503063,-3.43835,-6.88372,0.0340152,0.145886,-2.47977,0.205441,0.0117399,-0.0102536,0.00380474,3.34394,-9.73964,0.0139948,0.23744,-2.29247,0.152307,0.0113998,-0.00762212,0.0121845,-2.87906,-11.8505,0.0159254,0.168626,-2.42114,0.0995364,0.0166836,-0.0105284,0.00337343,-3.0383,-14.2689,0.0243317,0.176505,-2.39498,0.0430095,0.0202072,-0.011357,0.00242686
