"L0",,,,,,,,,,"L1",,,,,,,,,"L2",,,,,,,,,"L3",,,,,,,,,"L4",,,,,,,,,"L5",,,,,,,,,"L6",,,,,,,,,"L7",,,,,,,,,"L8",,,,,,,,,"L9",,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange"
75,-11.7686,12.1111,0.0190095,0,0,0,-1.7109e-17,-2.50238e-17,-2.76034e-18,-11.9053,9.32223,0.026422,0,0,0,-1.34006e-17,-2.38822e-17,-2.96185e-18,-12.1032,5.91192,0.0365952,0,0,0,-1.06759e-17,-1.92323e-17,-3.62111e-18,-12.0107,2.64965,0.0463272,0,0,0,-1.09556e-17,-1.49011e-17,-2.07364e-18,-11.9602,-0.906657,0.0511706,0,0,0,-1.63494e-17,-1.52375e-17,2.8273e-18,-12.0299,-3.99472,0.0402803,0,0,0,-2.13685e-17,-1.78823e-17,4.68011e-18,-12.2905,-6.84041,0.0375013,0,0,0,-2.26723e-17,-1.81742e-17,3.24294e-18,12.0873,-9.81758,0.00850558,0,0,0,-1.86529e-17,-1.28739e-17,5.5655e-19,-11.7638,-11.7713,0.0193157,0,0,0,-1.17979e-17,-1.48231e-17,1.09101e-18,-11.9604,-14.2309,0.0102132,0,0,0,-1.61884e-18,-1.70824e-17,2.51215e-18
76,-11.2734,12.1055,0.0198266,0,0,0,-1.70286e-17,-2.47531e-17,-2.52333e-18,-11.4101,9.31644,0.0281517,0,0,0,-1.31448e-17,-2.37398e-17,-2.87847e-18,-11.6095,5.90875,0.0368074,0,0,0,-1.06073e-17,-1.87842e-17,-3.54973e-18,-11.5166,2.649,0.0457694,0,0,0,-1.13479e-17,-1.41324e-17,-1.79452e-18,-11.4677,-0.90913,0.0522818,0,0,0,-1.66315e-17,-1.48297e-17,3.26016e-18,-11.537,-3.99256,0.0400585,0,0,0,-2.10214e-17,-1.8034e-17,5.08995e-18,-11.7966,-6.8427,0.0383842,0,0,0,-2.23155e-17,-1.85799e-17,3.41668e-18,11.6032,-9.81357,0.00832167,0,0,0,-1.8571e-17,-1.26727e-17,1.00807e-18,-11.2683,-11.7751,0.0194015,0,0,0,-1.28558e-17,-1.42321e-17,1.41363e-18,-11.4628,-14.233,0.0111528,0,0,0,-4.62052e-18,-1.61152e-17,2.92983e-18
77,-10.7789,12.1003,0.019875,0,0,0,-1.72064e-17,-2.42299e-17,-2.37545e-18,-10.9158,9.31044,0.0278629,0,0,0,-1.30581e-17,-2.30724e-17,-2.86757e-18,-11.1161,5.90515,0.0368216,0,0,0,-1.05867e-17,-1.79379e-17,-3.50494e-18,-11.0222,2.64852,0.0473793,0,0,0,-1.15848e-17,-1.30373e-17,-1.69656e-18,-10.9761,-0.911624,0.0514416,0,0,0,-1.67038e-17,-1.43979e-17,3.28006e-18,-11.0442,-3.99027,0.0402842,0,0,0,-2.06946e-17,-1.80143e-17,5.12879e-18,-11.3029,-6.84513,0.0391805,0,0,0,-2.19248e-17,-1.86509e-17,3.52962e-18,11.119,-9.8092,0.00875584,0,0,0,-1.86555e-17,-1.27669e-17,1.24268e-18,-10.773,-11.7789,0.0194212,0,0,0,-1.37554e-17,-1.36897e-17,1.7772e-18,-10.9651,-14.2352,0.0130499,0,0,0,-7.85891e-18,-1.47102e-17,3.41975e-18
78,-10.2845,12.0951,0.0198885,0,0,0,-1.745e-17,-2.3571e-17,-2.16835e-18,-10.4217,9.30445,0.027058,0,0,0,-1.3034e-17,-2.22916e-17,-2.84702e-18,-10.6229,5.90119,0.0366801,0,0,0,-1.06037e-17,-1.67807e-17,-3.48094e-18,-10.5278,2.64806,0.0493804,0,0,0,-1.1806e-17,-1.1932e-17,-1.60426e-18,-10.4847,-0.913994,0.0504067,0,0,0,-1.68432e-17,-1.38742e-17,3.37265e-18,-10.5517,-3.98799,0.0403972,0,0,0,-2.04999e-17,-1.78326e-17,5.2103e-18,-10.8094,-6.8476,0.0399398,0,0,0,-2.15207e-17,-1.85887e-17,3.61839e-18,10.6348,-9.80468,0.00950034,0,0,0,-1.88226e-17,-1.3008e-17,1.36918e-18,-10.278,-11.7831,0.0192423,0,0,0,-1.41668e-17,-1.33001e-17,2.26191e-18,-10.468,-14.2377,0.0139235,0,0,0,-9.06266e-18,-1.37039e-17,4.28843e-18
79,-9.79035,12.0897,0.0198072,0,0,0,-1.78925e-17,-2.24944e-17,-1.77534e-18,-9.92828,9.29893,0.0250797,0,0,0,-1.33389e-17,-2.14569e-17,-2.5328e-18,-10.1299,5.89782,0.037113,0,0,0,-1.07206e-17,-1.5903e-17,-3.29997e-18,-10.0336,2.6475,0.0521043,0,0,0,-1.20614e-17,-1.10638e-17,-1.38389e-18,-9.99359,-0.916134,0.0490353,0,0,0,-1.70992e-17,-1.31907e-17,3.59197e-18,-10.0594,-3.98572,0.0403136,0,0,0,-2.05355e-17,-1.73655e-17,5.36701e-18,-10.3169,-6.85038,0.0382538,0,0,0,-2.14167e-17,-1.81967e-17,3.73598e-18,10.1507,-9.79969,0.0120602,0,0,0,-1.85512e-17,-1.30157e-17,1.33159e-18,-9.78335,-11.7876,0.0184001,0,0,0,-1.44218e-17,-1.29858e-17,2.51347e-18,-9.97111,-14.2402,0.0145846,0,0,0,-1.01394e-17,-1.27374e-17,5.0051e-18
80,-9.29652,12.0843,0.0193839,0,0,0,-1.8194e-17,-2.16106e-17,-1.47524e-18,-9.43491,9.29346,0.0233736,0,0,0,-1.37286e-17,-2.06336e-17,-2.26623e-18,-9.63687,5.89463,0.0377173,0,0,0,-1.08855e-17,-1.50888e-17,-3.08686e-18,-9.53977,2.64683,0.0537155,0,0,0,-1.22857e-17,-1.01643e-17,-1.19232e-18,-9.50247,-0.918277,0.0486808,0,0,0,-1.68294e-17,-1.25685e-17,3.76083e-18,-9.56682,-3.98299,0.0421865,0,0,0,-1.99034e-17,-1.70681e-17,5.50399e-18,-9.82434,-6.85314,0.0370728,0,0,0,-2.11543e-17,-1.78658e-17,3.83796e-18,9.66651,-9.79463,0.0147224,0,0,0,-1.82551e-17,-1.30234e-17,1.35075e-18,-9.2891,-11.7924,0.0168954,0,0,0,-1.45208e-17,-1.27468e-17,2.53154e-18,-9.47468,-14.2427,0.0146322,0,0,0,-1.10067e-17,-1.18659e-17,5.15082e-18
81,-8.80299,12.0786,0.0186081,0,0,0,-1.83503e-17,-2.09253e-17,-1.27073e-18,-8.94164,9.28809,0.0222296,0,0,0,-1.42933e-17,-1.98341e-17,-2.09797e-18,-9.14407,5.89172,0.038934,0,0,0,-1.14974e-17,-1.42054e-17,-2.98035e-18,-9.04673,2.64593,0.0534569,0,0,0,-1.2459e-17,-9.21248e-18,-1.04914e-18,-9.01131,-0.920411,0.0489943,0,0,0,-1.62142e-17,-1.19863e-17,3.89652e-18,-9.07405,-3.97995,0.0453507,0,0,0,-1.88332e-17,-1.68817e-17,5.62791e-18,-9.33145,-6.85566,0.0382958,0,0,0,-2.02179e-17,-1.78312e-17,3.87341e-18,9.18195,-9.78939,0.0170341,0,0,0,-1.80403e-17,-1.3148e-17,1.74595e-18,-8.79507,-11.7973,0.0156564,0,0,0,-1.53704e-17,-1.24082e-17,2.78218e-18,-8.97871,-14.2456,0.0136826,0,0,0,-1.25383e-17,-1.09768e-17,5.51077e-18
82,-8.30975,12.073,0.0177675,0,0,0,-1.88018e-17,-2.05318e-17,-1.10803e-18,-8.44832,9.28268,0.022076,0,0,0,-1.45271e-17,-1.90336e-17,-1.93343e-18,-8.65146,5.88878,0.0398465,0,0,0,-1.19024e-17,-1.33546e-17,-2.84943e-18,-8.55385,2.64514,0.0534992,0,0,0,-1.26763e-17,-8.63369e-18,-9.19691e-19,-8.52059,-0.922901,0.0489108,0,0,0,-1.62315e-17,-1.17665e-17,3.74337e-18,-8.58178,-3.97702,0.0479038,0,0,0,-1.84597e-17,-1.65581e-17,5.25926e-18,-8.83882,-6.85827,0.0391833,0,0,0,-1.95955e-17,-1.75806e-17,3.73034e-18,8.6969,-9.78456,0.0178928,0,0,0,-1.79899e-17,-1.3368e-17,2.06225e-18,-8.30111,-11.8024,0.0145025,0,0,0,-1.64702e-17,-1.20368e-17,3.10998e-18,-8.48324,-14.2487,0.0116525,0,0,0,-1.47864e-17,-1.00696e-17,6.10158e-18
83,-7.81662,12.0673,0.016904,0,0,0,-1.93559e-17,-2.02397e-17,-9.59787e-19,-7.95498,9.27721,0.0226529,0,0,0,-1.45165e-17,-1.82323e-17,-1.77162e-18,-8.15933,5.88577,0.0400278,0,0,0,-1.1813e-17,-1.25813e-17,-2.6605e-18,-8.06106,2.64443,0.053725,0,0,0,-1.29197e-17,-8.28238e-18,-7.98436e-19,-8.02995,-0.925451,0.0488394,0,0,0,-1.63601e-17,-1.16206e-17,3.55479e-18,-8.08967,-3.97413,0.0502234,0,0,0,-1.81721e-17,-1.62146e-17,4.8297e-18,-8.34653,-6.86098,0.0396557,0,0,0,-1.93629e-17,-1.70619e-17,3.36586e-18,8.21112,-9.78038,0.0166422,0,0,0,-1.8178e-17,-1.37266e-17,2.26396e-18,-7.80698,-11.807,0.0154191,0,0,0,-1.71114e-17,-1.20377e-17,2.9975e-18,-7.98801,-14.2513,0.00972321,0,0,0,-1.66216e-17,-9.78848e-18,6.07556e-18
84,-7.32378,12.0621,0.0163744,0,0,0,-1.90784e-17,-1.95247e-17,-6.37215e-19,-7.46183,9.27162,0.0236737,0,0,0,-1.44647e-17,-1.73614e-17,-1.55465e-18,-7.66736,5.88254,0.0403471,0,0,0,-1.19579e-17,-1.18955e-17,-2.48049e-18,-7.56864,2.64375,0.0537991,0,0,0,-1.34844e-17,-8.0535e-18,-6.62133e-19,-7.5394,-0.927929,0.0497541,0,0,0,-1.64091e-17,-1.15439e-17,3.57403e-18,-7.59828,-3.97148,0.0511846,0,0,0,-1.74238e-17,-1.59119e-17,4.71131e-18,-7.85438,-6.86313,0.040519,0,0,0,-1.86735e-17,-1.66089e-17,3.15412e-18,7.72488,-9.77638,0.0145106,0,0,0,-1.80157e-17,-1.38488e-17,2.22479e-18,-7.31287,-11.8116,0.016559,0,0,0,-1.75259e-17,-1.19412e-17,2.96849e-18,-7.49286,-14.2536,0.00783831,0,0,0,-1.83118e-17,-9.72924e-18,5.83016e-18
85,-6.83096,12.0569,0.0161003,0,0,0,-1.90094e-17,-1.87691e-17,-3.55523e-19,-6.96876,9.26601,0.0247736,0,0,0,-1.44156e-17,-1.6452e-17,-1.33272e-18,-7.17555,5.87914,0.0407762,0,0,0,-1.23023e-17,-1.12838e-17,-2.30812e-18,-7.07634,2.64308,0.0538207,0,0,0,-1.40427e-17,-7.84846e-18,-5.24224e-19,-7.04899,-0.930321,0.0506206,0,0,0,-1.63976e-17,-1.15004e-17,3.60765e-18,-7.10727,-3.96891,0.0512242,0,0,0,-1.68028e-17,-1.56354e-17,4.62118e-18,-7.3623,-6.86503,0.0415593,0,0,0,-1.77789e-17,-1.61856e-17,3.01101e-18,7.23841,-9.7725,0.0119108,0,0,0,-1.76679e-17,-1.38449e-17,2.05777e-18,-6.81888,-11.8161,0.0183798,0,0,0,-1.72601e-17,-1.15544e-17,3.1865e-18,-6.99793,-14.2555,0.00651201,0,0,0,-1.79434e-17,-8.57297e-18,5.71979e-18
86,-6.33822,12.0516,0.0166153,0,0,0,-1.96122e-17,-1.78962e-17,-2.0593e-19,-6.4761,9.26044,0.0256752,0,0,0,-1.45114e-17,-1.52445e-17,-1.19648e-18,-6.68416,5.87592,0.0407415,0,0,0,-1.24107e-17,-1.05568e-17,-2.19293e-18,-6.58444,2.64241,0.0535859,0,0,0,-1.41662e-17,-7.6886e-18,-3.91359e-19,-6.55887,-0.932531,0.0513872,0,0,0,-1.62574e-17,-1.15268e-17,3.67165e-18,-6.61701,-3.96651,0.0493644,0,0,0,-1.64398e-17,-1.54119e-17,4.58896e-18,-6.87065,-6.86694,0.0423548,0,0,0,-1.72807e-17,-1.58401e-17,3.06039e-18,6.7521,-9.76837,0.0113857,0,0,0,-1.7374e-17,-1.36969e-17,1.95093e-18,-6.32514,-11.8204,0.0199851,0,0,0,-1.70179e-17,-1.11427e-17,3.30985e-18,-6.50304,-14.2573,0.00540566,0,0,0,-1.77528e-17,-7.6686e-18,5.63007e-18
87,-5.84578,12.0463,0.016725,0,0,0,-1.99361e-17,-1.74976e-17,1.62416e-20,-5.98351,9.25486,0.0268046,0,0,0,-1.45247e-17,-1.43055e-17,-1.00071e-18,-6.19289,5.87275,0.040605,0,0,0,-1.24562e-17,-9.81041e-18,-2.08898e-18,-6.09251,2.64167,0.0539594,0,0,0,-1.43719e-17,-7.59673e-18,-3.07148e-19,-6.06913,-0.934772,0.0514757,0,0,0,-1.60947e-17,-1.16325e-17,3.54347e-18,-6.12675,-3.96413,0.0483465,0,0,0,-1.5947e-17,-1.52783e-17,4.39904e-18,-6.37914,-6.86889,0.0429802,0,0,0,-1.67637e-17,-1.55039e-17,3.07879e-18,6.26563,-9.76415,0.0105891,0,0,0,-1.71249e-17,-1.3598e-17,1.85364e-18,-5.83164,-11.8244,0.0213813,0,0,0,-1.68e-17,-1.07075e-17,3.34018e-18,-6.00825,-14.2588,0.00494371,0,0,0,-1.81353e-17,-7.5474e-18,5.60129e-18
88,-5.35364,12.041,0.0164155,0,0,0,-1.99722e-17,-1.75883e-17,3.13327e-19,-5.49104,9.24928,0.0284134,0,0,0,-1.43648e-17,-1.39315e-17,-6.79727e-19,-5.70174,5.86976,0.0413923,0,0,0,-1.25656e-17,-9.49412e-18,-1.83904e-18,-5.60056,2.64081,0.055417,0,0,0,-1.47233e-17,-7.62733e-18,-3.08845e-19,-5.57971,-0.937037,0.0510296,0,0,0,-1.59144e-17,-1.18006e-17,3.26388e-18,-5.63648,-3.96176,0.0479733,0,0,0,-1.5356e-17,-1.5213e-17,4.08913e-18,-5.88813,-6.87107,0.042892,0,0,0,-1.6029e-17,-1.51846e-17,2.88981e-18,5.77813,-9.75961,0.00684038,0,0,0,-1.70949e-17,-1.38804e-17,1.77397e-18,-5.33875,-11.8284,0.0215722,0,0,0,-1.5853e-17,-1.03693e-17,3.15846e-18,-5.51305,-14.2601,0.00681022,0,0,0,-1.75543e-17,-7.5969e-18,5.24473e-18
89,-4.86193,12.0354,0.0155729,0,0,0,-1.99451e-17,-1.73967e-17,6.54428e-19,-4.99864,9.24364,0.0306257,0,0,0,-1.39528e-17,-1.32815e-17,-2.91699e-19,-5.21068,5.86684,0.0422482,0,0,0,-1.2603e-17,-9.13633e-18,-1.48181e-18,-5.10911,2.63994,0.0558137,0,0,0,-1.51509e-17,-7.79718e-18,6.02926e-20,-5.09053,-0.939264,0.0508058,0,0,0,-1.59452e-17,-1.19613e-17,3.2393e-18,-5.14614,-3.95931,0.0490379,0,0,0,-1.46099e-17,-1.48027e-17,3.74706e-18,-5.39751,-6.87339,0.0419341,0,0,0,-1.50752e-17,-1.46399e-17,2.62848e-18,5.2908,-9.75521,0.00439502,0,0,0,-1.73737e-17,-1.40717e-17,1.66946e-18,-4.84605,-11.8324,0.0213749,0,0,0,-1.46734e-17,-1.00644e-17,2.90606e-18,-5.01744,-14.2611,0.0109389,0,0,0,-1.60336e-17,-7.812e-18,4.56894e-18
90,-4.37036,12.0298,0.0145428,0,0,0,-1.98965e-17,-1.71071e-17,1.01083e-18,-4.50629,9.23797,0.0332913,0,0,0,-1.33517e-17,-1.24244e-17,1.46653e-19,-4.71985,5.86417,0.0432808,0,0,0,-1.24492e-17,-8.66865e-18,-8.40484e-19,-4.61799,2.63904,0.0555152,0,0,0,-1.56272e-17,-8.05685e-18,6.69963e-19,-4.60141,-0.941474,0.0506627,0,0,0,-1.60206e-17,-1.21245e-17,3.28439e-18,-4.65581,-3.95684,0.0504141,0,0,0,-1.38598e-17,-1.43282e-17,3.41668e-18,-4.90743,-6.87589,0.0397806,0,0,0,-1.38202e-17,-1.37851e-17,2.26761e-18,4.80373,-9.75103,0.00397526,0,0,0,-1.81296e-17,-1.41222e-17,1.52635e-18,-4.3539,-11.8366,0.0205492,0,0,0,-1.45517e-17,-9.86779e-18,2.46924e-18,-4.52232,-14.2626,0.0144113,0,0,0,-1.49346e-17,-8.16112e-18,3.81721e-18
91,-3.87921,12.0239,0.0133457,0,0,0,-2.08746e-17,-1.71598e-17,9.87289e-19,-4.0149,9.23195,0.0334888,0,0,0,-1.32276e-17,-1.18387e-17,3.22245e-19,-4.22927,5.86114,0.0441595,0,0,0,-1.23932e-17,-8.23721e-18,-3.4591e-19,-4.12711,2.63804,0.0555701,0,0,0,-1.58858e-17,-8.30216e-18,1.07789e-18,-4.11251,-0.943842,0.0511487,0,0,0,-1.58658e-17,-1.23917e-17,3.45964e-18,-4.16592,-3.9545,0.0515188,0,0,0,-1.36667e-17,-1.41465e-17,3.43057e-18,-4.41774,-6.87847,0.0370802,0,0,0,-1.34548e-17,-1.31621e-17,2.10788e-18,4.317,-9.74714,0.00596095,0,0,0,-1.84452e-17,-1.38473e-17,1.27385e-18,-3.86191,-11.841,0.0194721,0,0,0,-1.43373e-17,-9.705e-18,2.09271e-18,-4.02735,-14.2643,0.0176894,0,0,0,-1.39651e-17,-8.55816e-18,3.04501e-18
92,-3.38799,12.0182,0.0128356,0,0,0,-2.15071e-17,-1.72299e-17,1.06006e-18,-3.52377,9.22586,0.0330902,0,0,0,-1.31574e-17,-1.13212e-17,4.65169e-19,-3.73891,5.85775,0.0448907,0,0,0,-1.24283e-17,-7.83964e-18,1.23396e-20,-3.63635,2.63698,0.055537,0,0,0,-1.60518e-17,-8.54419e-18,1.45228e-18,-3.62372,-0.946281,0.0515713,0,0,0,-1.56912e-17,-1.26589e-17,3.53174e-18,-3.67622,-3.95216,0.0523574,0,0,0,-1.35277e-17,-1.39995e-17,3.28924e-18,-3.92824,-6.88109,0.0341032,0,0,0,-1.35383e-17,-1.26561e-17,2.04955e-18,3.83046,-9.74339,0.00929964,0,0,0,-1.85116e-17,-1.33885e-17,9.59126e-19,-3.37041,-11.8458,0.0176462,0,0,0,-1.38569e-17,-9.63867e-18,1.89366e-18,-3.5327,-14.2666,0.0212806,0,0,0,-1.30333e-17,-9.20002e-18,2.44629e-18
93,-2.89648,12.0129,0.0144886,0,0,0,-2.10253e-17,-1.73449e-17,1.4454e-18,-3.03317,9.21995,0.0319415,0,0,0,-1.24071e-17,-1.09213e-17,9.42957e-19,-3.24891,5.85448,0.0453198,0,0,0,-1.20044e-17,-7.54308e-18,5.80482e-19,-3.14627,2.6358,0.0541521,0,0,0,-1.57203e-17,-8.78767e-18,1.83761e-18,-3.13525,-0.948903,0.0518286,0,0,0,-1.54643e-17,-1.29262e-17,3.3335e-18,-3.18694,-3.94984,0.0525786,0,0,0,-1.3521e-17,-1.3934e-17,2.77235e-18,-3.43835,-6.88372,0.0340152,0,0,0,-1.35683e-17,-1.23164e-17,1.67885e-18,3.34394,-9.73964,0.0139948,0,0,0,-1.75846e-17,-1.31017e-17,4.30018e-19,-2.87906,-11.8505,0.0159254,0,0,0,-1.32527e-17,-9.62603e-18,1.59227e-18,-3.0383,-14.2689,0.0243317,0,0,0,-1.20464e-17,-9.8714e-18,1.8519e-18
94,-2.40514,12.0077,0.016224,0,0,0,-2.07341e-17,-1.73676e-17,1.65826e-18,-2.54262,9.21411,0.0311401,0,0,0,-1.16719e-17,-1.04888e-17,1.29867e-18,-2.75904,5.85124,0.0456566,0,0,0,-1.14387e-17,-7.27865e-18,1.21062e-18,-2.65617,2.63466,0.0533936,0,0,0,-1.54572e-17,-9.06291e-18,2.15085e-18,-2.64703,-0.951396,0.051876,0,0,0,-1.53174e-17,-1.30731e-17,3.17475e-18,-2.6979,-3.94754,0.052629,0,0,0,-1.34704e-17,-1.36943e-17,2.38892e-18,-2.94836,-6.88632,0.0346063,0,0,0,-1.35798e-17,-1.19777e-17,1.29117e-18,2.85721,-9.73584,0.0182127,0,0,0,-1.66645e-17,-1.28189e-17,-6.40188e-20,-2.38788,-11.8553,0.014297,0,0,0,-1.25278e-17,-9.66581e-18,1.1911e-18,-2.54453,-14.2712,0.0259864,0,0,0,-1.09157e-17,-1.06164e-17,1.27149e-18
95,-1.91397,12.0023,0.0180448,0,0,0,-2.06404e-17,-1.72946e-17,1.69255e-18,-2.05211,9.20847,0.0310829,0,0,0,-1.0969e-17,-9.98628e-18,1.39274e-18,-2.2696,5.84803,0.0457306,0,0,0,-1.09631e-17,-7.13867e-18,1.44802e-18,-2.16601,2.63364,0.0538114,0,0,0,-1.53239e-17,-9.39871e-18,2.32683e-18,-2.15904,-0.953766,0.0517262,0,0,0,-1.52458e-17,-1.31068e-17,3.05304e-18,-2.20908,-3.94527,0.0525246,0,0,0,-1.33809e-17,-1.33024e-17,2.12216e-18,-2.45814,-6.88879,0.0373566,0,0,0,-1.35186e-17,-1.1551e-17,9.83835e-19,2.3691,-9.73176,0.018074,0,0,0,-1.664e-17,-1.24133e-17,-1.42814e-19,-1.89667,-11.8599,0.0138752,0,0,0,-1.22163e-17,-9.95809e-18,6.95222e-19,-2.05123,-14.2737,0.026648,0,0,0,-1.01585e-17,-1.13278e-17,6.079e-19
96,-1.42313,11.9969,0.0197339,0,0,0,-2.0498e-17,-1.73482e-17,2.02654e-18,-1.56194,9.20304,0.0305923,0,0,0,-1.03707e-17,-9.69192e-18,1.69153e-18,-1.78023,5.84488,0.0459231,0,0,0,-1.05385e-17,-7.05235e-18,1.71258e-18,-1.6761,2.63266,0.0541007,0,0,0,-1.51394e-17,-9.81028e-18,2.40577e-18,-1.67172,-0.956271,0.0500669,0,0,0,-1.50391e-17,-1.3366e-17,2.79325e-18,-1.72098,-3.94293,0.0507831,0,0,0,-1.33755e-17,-1.32661e-17,1.76608e-18,-1.96818,-6.89127,0.0397171,0,0,0,-1.35746e-17,-1.13276e-17,6.45583e-19,1.88087,-9.72766,0.0180496,0,0,0,-1.62633e-17,-1.19058e-17,-2.21271e-19,-1.40546,-11.8645,0.0138411,0,0,0,-1.20415e-17,-1.03309e-17,1.71523e-19,-1.55834,-14.2765,0.0264423,0,0,0,-9.7294e-18,-1.2009e-17,-1.28712e-19
97,-0.932395,11.9915,0.0213778,0,0,0,-2.03389e-17,-1.7446e-17,2.4652e-18,-1.07201,9.19778,0.0297699,0,0,0,-9.8524e-18,-9.5564e-18,2.14655e-18,-1.29105,5.84178,0.0464789,0,0,0,-1.02652e-17,-7.126e-18,2.05822e-18,-1.18638,2.63174,0.0542943,0,0,0,-1.49201e-17,-1.02739e-17,2.41843e-18,-1.18462,-0.958818,0.0479164,0,0,0,-1.47881e-17,-1.36988e-17,2.48849e-18,-1.23307,-3.94056,0.0485693,0,0,0,-1.33854e-17,-1.33307e-17,1.38737e-18,-1.47859,-6.89379,0.0414823,0,0,0,-1.38098e-17,-1.14145e-17,2.60048e-19,1.39247,-9.72349,0.0182232,0,0,0,-1.53049e-17,-1.12309e-17,-2.99243e-19,-0.91441,-11.8686,0.0145999,0,0,0,-1.24526e-17,-1.06104e-17,-3.08164e-22,-1.06506,-14.2786,0.0288897,0,0,0,-1.00302e-17,-1.28391e-17,-7.59464e-19
98,-0.442362,11.9855,0.0217474,0,0,0,-2.02884e-17,-1.69788e-17,2.51006e-18,-0.582776,9.19269,0.0273876,0,0,0,-9.66216e-18,-9.18071e-18,2.30097e-18,-0.802086,5.83881,0.046905,0,0,0,-1.0173e-17,-7.21475e-18,2.25373e-18,-0.697212,2.6311,0.053507,0,0,0,-1.47054e-17,-1.0876e-17,2.31424e-18,-0.697392,-0.961525,0.0477387,0,0,0,-1.40443e-17,-1.40402e-17,2.27722e-18,-0.745358,-3.93808,0.0470523,0,0,0,-1.29251e-17,-1.32796e-17,1.20091e-18,-0.9897,-6.89628,0.0414854,0,0,0,-1.40054e-17,-1.14034e-17,3.81506e-20,0.904051,-9.71908,0.0192699,0,0,0,-1.45684e-17,-1.08669e-17,-3.68848e-19,-0.423493,-11.8728,0.015234,0,0,0,-1.27892e-17,-1.09593e-17,-1.29208e-19,-0.571721,-14.2805,0.0319467,0,0,0,-1.04922e-17,-1.37278e-17,-1.33441e-18
99,0.047538,11.9796,0.0219624,0,0,0,-2.00365e-17,-1.659e-17,2.52078e-18,-0.0937301,9.18762,0.0246188,0,0,0,-9.5269e-18,-8.74732e-18,2.39095e-18,-0.313348,5.83593,0.0471995,0,0,0,-1.02641e-17,-7.31851e-18,2.29714e-18,-0.208192,2.6305,0.0524957,0,0,0,-1.44993e-17,-1.14703e-17,2.19558e-18,-0.210248,-0.96427,0.0475502,0,0,0,-1.34228e-17,-1.43942e-17,2.09117e-18,-0.257814,-3.93566,0.0452481,0,0,0,-1.26078e-17,-1.32769e-17,1.06026e-18,-0.501195,-6.89878,0.0404964,0,0,0,-1.41791e-17,-1.13371e-17,-9.14902e-20,0.415624,-9.7145,0.0208321,0,0,0,-1.39642e-17,-1.06903e-17,-4.33193e-19,0.0670553,-11.8772,0.0155316,0,0,0,-1.2912e-17,-1.15062e-17,-1.33272e-19,-0.0792802,-14.2822,0.0328694,0,0,0,-1.02565e-17,-1.49712e-17,-1.31013e-18
100,0.537033,11.974,0.0217262,0,0,0,-1.91457e-17,-1.64649e-17,2.43509e-18,0.394838,9.18227,0.0213544,0,0,0,-9.11944e-18,-8.26162e-18,2.52816e-18,0.174821,5.83273,0.0463517,0,0,0,-1.02636e-17,-7.06505e-18,2.43661e-18,0.280375,2.62976,0.0510757,0,0,0,-1.43713e-17,-1.16988e-17,2.1599e-18,0.276578,-0.967124,0.0472746,0,0,0,-1.32175e-17,-1.47888e-17,1.98633e-18,0.229248,-3.93338,0.0426317,0,0,0,-1.27071e-17,-1.34137e-17,1.05195e-18,-0.0134471,-6.90116,0.0378173,0,0,0,-1.4647e-17,-1.13752e-17,-7.20516e-20,-0.073525,-9.70982,0.0207991,0,0,0,-1.35622e-17,-1.04833e-17,-4.56737e-19,0.556817,-11.8819,0.013474,0,0,0,-1.30899e-17,-1.19013e-17,-6.01866e-20,0.412537,-14.2842,0.0317978,0,0,0,-1.01258e-17,-1.5858e-17,-1.18692e-18
