"L0",,,,,,,,,,"L1",,,,,,,,,"L2",,,,,,,,,"L3",,,,,,,,,"L4",,,,,,,,,"L5",,,,,,,,,"L6",,,,,,,,,"L7",,,,,,,,,"L8",,,,,,,,,"L9",,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange"
74,-12.2637,12.1168,0.0185858,0.0981349,-0.678546,0.276202,-0.00292419,-0.00085071,-0.00669199,-12.4006,9.32793,0.0250945,0.0959551,-0.673438,0.266118,-0.00154016,-0.00177083,-0.00625951,-12.5972,5.91471,0.0361821,0.0958372,-0.664466,0.249651,-0.000387132,-0.00233785,-0.00556568,-12.5049,2.65049,0.0471261,0.0943101,-0.656951,0.233429,0.000394283,-0.00248888,-0.00475806,-12.4528,-0.904207,0.0498416,0.0926923,-0.648499,0.21686,0.000990805,-0.00238067,-0.00405257,-12.523,-3.99689,0.0404706,0.0905568,-0.639689,0.201663,0.00145483,-0.00220734,-0.00357427,-12.7849,-6.83842,0.035879,0.0866247,-0.632459,0.188908,0.00194022,-0.00206946,-0.00320131,12.5713,-9.82109,0.0096186,0.141661,-0.494211,0.18991,0.000555518,-0.000790467,0.00528372,-12.2597,-11.7672,0.0190049,0.0781864,-0.624938,0.163173,0.00337341,-0.00224843,-0.00214549,-12.4576,-14.2286,0.011621,0.070181,-0.618052,0.15218,0.0042309,-0.00242926,-0.00172671
75,-11.7686,12.1111,0.0190095,0.0959831,-0.687367,0.280039,-0.00243538,-0.00138876,-0.0066683,-11.9053,9.32223,0.026422,0.0955322,-0.680507,0.268462,-0.00116448,-0.00219366,-0.00613065,-12.1032,5.91192,0.0365952,0.0955054,-0.670767,0.251401,-0.00013088,-0.00263187,-0.00536969,-12.0107,2.64965,0.0463272,0.0945716,-0.662121,0.233846,0.000568883,-0.00268947,-0.00452736,-11.9602,-0.906657,0.0511706,0.093178,-0.653053,0.217129,0.00111369,-0.00251255,-0.00382187,-12.0299,-3.99472,0.0402803,0.0913817,-0.643884,0.201746,0.00155113,-0.00230072,-0.00335882,-12.2905,-6.84041,0.0375013,0.0874108,-0.636555,0.188086,0.00202521,-0.00214513,-0.00301287,12.0873,-9.81758,0.00850558,0.141796,-0.501867,0.188014,0.000638603,-0.000831701,0.00520715,-11.7638,-11.7713,0.0193157,0.0799231,-0.628236,0.162978,0.00344755,-0.00230428,-0.00200185,-11.9604,-14.2309,0.0102132,0.0722057,-0.621437,0.152378,0.00431209,-0.00246997,-0.00160793
76,-11.2734,12.1055,0.0198266,0.0941264,-0.696059,0.28397,-0.00192812,-0.00194666,-0.0066192,-11.4101,9.31644,0.0281517,0.0954706,-0.687521,0.270849,-0.000776557,-0.00263138,-0.0059704,-11.6095,5.90875,0.0368074,0.0952975,-0.676768,0.252894,0.000126601,-0.00292988,-0.00513929,-11.5166,2.649,0.0457694,0.0948534,-0.666869,0.234108,0.000741553,-0.0028889,-0.00428432,-11.4677,-0.90913,0.0522818,0.0937338,-0.657442,0.217513,0.00123489,-0.00264295,-0.00358592,-11.537,-3.99256,0.0400585,0.0921811,-0.647977,0.201729,0.00164531,-0.00239284,-0.00313931,-11.7966,-6.8427,0.0383842,0.0882925,-0.640314,0.187611,0.00210555,-0.00221818,-0.00281768,11.6032,-9.81357,0.00832167,0.141836,-0.509336,0.186361,0.000724437,-0.000876266,0.00512753,-11.2683,-11.7751,0.0194015,0.0816404,-0.631452,0.16256,0.00351021,-0.00235662,-0.00185274,-11.4628,-14.233,0.0111528,0.0742377,-0.62447,0.152143,0.00438541,-0.00251232,-0.00148695
77,-10.7789,12.1003,0.019875,0.0929126,-0.704566,0.287325,-0.00137684,-0.00254796,-0.0064482,-10.9158,9.31044,0.0278629,0.0951372,-0.694524,0.272062,-0.000372861,-0.00308261,-0.00573663,-11.1161,5.90515,0.0368216,0.0953951,-0.682165,0.25408,0.000386214,-0.00322623,-0.004878,-11.0222,2.64852,0.0473793,0.0952459,-0.671039,0.235271,0.000912877,-0.00308148,-0.00401141,-10.9761,-0.911624,0.0514416,0.0946691,-0.660869,0.21866,0.00135015,-0.00276696,-0.0033313,-11.0442,-3.99027,0.0402842,0.0928868,-0.651679,0.201504,0.001731,-0.00247921,-0.00290597,-11.3029,-6.84513,0.0391805,0.0893421,-0.643432,0.187827,0.00217846,-0.00228588,-0.00261393,11.119,-9.8092,0.00875584,0.141521,-0.516497,0.185587,0.000817473,-0.000923601,0.00504348,-10.773,-11.7789,0.0194212,0.0833611,-0.634608,0.162145,0.00357038,-0.00240786,-0.00170266,-10.9651,-14.2352,0.0130499,0.0762727,-0.62736,0.151732,0.00445555,-0.00255534,-0.00136509
78,-10.2845,12.0951,0.0198885,0.091925,-0.712988,0.290273,-0.000822814,-0.00315361,-0.00624223,-10.4217,9.30445,0.027058,0.0947651,-0.701473,0.273014,3.39589e-05,-0.00353629,-0.0054801,-10.6229,5.90119,0.0366801,0.0957312,-0.687093,0.255026,0.000647522,-0.0035213,-0.00459258,-10.5278,2.64806,0.0493804,0.095678,-0.675047,0.23653,0.00108335,-0.00327138,-0.00373029,-10.4847,-0.913994,0.0504067,0.0956195,-0.664145,0.219848,0.00146224,-0.0028869,-0.00306965,-10.5517,-3.98799,0.0403972,0.0936267,-0.655117,0.201523,0.00181355,-0.00256263,-0.00266791,-10.8094,-6.8476,0.0399398,0.0904589,-0.646296,0.188318,0.0022484,-0.00235145,-0.00240677,10.6348,-9.80468,0.00950034,0.141029,-0.523504,0.185252,0.000914084,-0.000972315,0.00495723,-10.278,-11.7831,0.0192423,0.0850896,-0.637583,0.161735,0.00362308,-0.00245589,-0.00154949,-10.468,-14.2377,0.0139235,0.078854,-0.629932,0.151489,0.00451156,-0.00259809,-0.00124281
79,-9.79035,12.0897,0.0198072,0.0916275,-0.72115,0.291965,-0.000261274,-0.00377178,-0.00592983,-9.92828,9.29893,0.0250797,0.0946006,-0.707815,0.27374,0.000439291,-0.0039862,-0.00513382,-10.1299,5.89782,0.037113,0.0964029,-0.691408,0.255798,0.000904521,-0.00380384,-0.00426193,-10.0336,2.6475,0.0521043,0.0962744,-0.678478,0.237622,0.00124857,-0.00344843,-0.00342078,-9.99359,-0.916134,0.0490353,0.0965958,-0.667159,0.221107,0.00156878,-0.00299974,-0.00279575,-10.0594,-3.98572,0.0403136,0.0944267,-0.658091,0.201965,0.00189051,-0.00264079,-0.00242159,-10.3169,-6.85038,0.0382538,0.0917639,-0.648653,0.188923,0.002311,-0.00240961,-0.00219046,10.1507,-9.79969,0.0120602,0.140298,-0.530191,0.185098,0.0010203,-0.00102521,0.00486838,-9.78335,-11.7876,0.0184001,0.0869692,-0.640151,0.161336,0.00367183,-0.00250146,-0.00139395,-9.97111,-14.2402,0.0145846,0.0814904,-0.632349,0.15129,0.00456415,-0.00264116,-0.00112074
80,-9.29652,12.0843,0.0193839,0.0917625,-0.729122,0.293569,0.000289997,-0.00437744,-0.00554236,-9.43491,9.29346,0.0233736,0.0946697,-0.71388,0.274684,0.000835168,-0.0044258,-0.00475575,-9.63687,5.89463,0.0377173,0.097158,-0.695553,0.256529,0.00115921,-0.00408199,-0.00391775,-9.53977,2.64683,0.0537155,0.0969677,-0.681747,0.238502,0.0014066,-0.00361793,-0.00310006,-9.50247,-0.918277,0.0486808,0.0974721,-0.669932,0.22197,0.00166627,-0.00310425,-0.00251107,-9.56682,-3.98299,0.0421865,0.0953216,-0.660775,0.2025,0.00196112,-0.00271284,-0.00216784,-9.82434,-6.85314,0.0370728,0.0930581,-0.65097,0.189418,0.00237181,-0.00246564,-0.00197178,9.66651,-9.79463,0.0147224,0.139579,-0.536792,0.184862,0.00112792,-0.00107923,0.00477927,-9.2891,-11.7924,0.0168954,0.0889989,-0.64231,0.160949,0.00371661,-0.00254459,-0.00123605,-9.47468,-14.2427,0.0146322,0.0842527,-0.634273,0.151225,0.00460647,-0.00268537,-0.000999381
81,-8.80299,12.0786,0.0186081,0.092343,-0.736899,0.295084,0.000830712,-0.00497023,-0.00507765,-8.94164,9.28809,0.0222296,0.0952205,-0.719373,0.276075,0.00121156,-0.00484414,-0.00431212,-9.14407,5.89172,0.038934,0.0979611,-0.69923,0.257268,0.00138876,-0.00433263,-0.00352432,-9.04673,2.64593,0.0534569,0.0978237,-0.684748,0.239033,0.00155246,-0.00377469,-0.00276061,-9.01131,-0.920411,0.0489943,0.0982824,-0.672546,0.222574,0.00175782,-0.00320328,-0.0022193,-9.07405,-3.97995,0.0453507,0.0962779,-0.66327,0.203096,0.00202758,-0.00278088,-0.00190918,-9.33145,-6.85566,0.0382958,0.094278,-0.653212,0.189464,0.00242684,-0.00251454,-0.00174533,9.18195,-9.78939,0.0170341,0.139029,-0.543104,0.184108,0.00123828,-0.00113716,0.00469002,-8.79507,-11.7973,0.0156564,0.0907831,-0.644087,0.160537,0.00375416,-0.00258136,-0.00107208,-8.97871,-14.2456,0.0136826,0.0869459,-0.635927,0.15106,0.0046434,-0.00272673,-0.000875635
82,-8.30975,12.073,0.0177675,0.0941206,-0.743835,0.296624,0.00132424,-0.0055107,-0.00450715,-8.44832,9.28268,0.022076,0.0963711,-0.724151,0.27754,0.00155866,-0.00522837,-0.00381676,-8.65146,5.88878,0.0398465,0.0988179,-0.70275,0.258039,0.00160773,-0.00457126,-0.00311681,-8.55385,2.64514,0.0534992,0.0986912,-0.687527,0.239199,0.0016829,-0.00391543,-0.00240355,-8.52059,-0.922901,0.0489108,0.0991673,-0.674692,0.222438,0.00183489,-0.0032885,-0.0019129,-8.58178,-3.97702,0.0479038,0.0972936,-0.665421,0.203629,0.00208334,-0.00283985,-0.00164096,-8.83882,-6.85827,0.0391833,0.0954303,-0.655302,0.189198,0.00247722,-0.0025596,-0.00151497,8.6969,-9.78456,0.0178928,0.138409,-0.549427,0.183382,0.00134761,-0.00119674,0.00459933,-8.30111,-11.8024,0.0145025,0.092487,-0.645736,0.160118,0.00378927,-0.00261601,-0.000906174,-8.48324,-14.2487,0.0116525,0.0895645,-0.63729,0.150787,0.00467453,-0.00276501,-0.000749311
83,-7.81662,12.0673,0.016904,0.096313,-0.75048,0.298175,0.00180147,-0.0060331,-0.00389997,-7.95498,9.27721,0.0226529,0.0979644,-0.728402,0.27906,0.00188414,-0.00558741,-0.00328324,-8.15933,5.88577,0.0400278,0.0998027,-0.705893,0.258888,0.0018013,-0.00478102,-0.00267574,-8.06106,2.64443,0.053725,0.0995659,-0.690171,0.239143,0.00180394,-0.0040464,-0.00203567,-8.02995,-0.925451,0.0488394,0.100072,-0.676698,0.222198,0.00190783,-0.00336956,-0.00160258,-8.08967,-3.97413,0.0502234,0.0983228,-0.667435,0.204163,0.00213589,-0.00289605,-0.00137016,-8.34653,-6.86098,0.0396557,0.0964987,-0.657203,0.188545,0.00252181,-0.00259992,-0.00127976,8.21112,-9.78038,0.0166422,0.137688,-0.555769,0.182697,0.00145547,-0.00125875,0.00450649,-7.80698,-11.807,0.0154191,0.0940299,-0.646928,0.159642,0.00381152,-0.00264378,-0.000736544,-7.98801,-14.2513,0.00972321,0.0918919,-0.638626,0.150547,0.00469432,-0.00279964,-0.000620782
84,-7.32378,12.0621,0.0163744,0.0983654,-0.755481,0.299065,0.00217067,-0.00644537,-0.00317894,-7.46183,9.27162,0.0236737,0.0996987,-0.731467,0.279743,0.00215142,-0.00587868,-0.00269038,-7.66736,5.88254,0.0403471,0.100933,-0.708649,0.259436,0.00197353,-0.00496366,-0.00221343,-7.56864,2.64375,0.0537991,0.100665,-0.692551,0.239309,0.00190316,-0.00415127,-0.00164691,-7.5394,-0.927929,0.0497541,0.101042,-0.678128,0.222353,0.00196449,-0.00343281,-0.0012789,-7.59828,-3.97148,0.0511846,0.0993895,-0.668664,0.204827,0.0021748,-0.00293997,-0.00109147,-7.85438,-6.86313,0.040519,0.0975603,-0.658787,0.188037,0.00255701,-0.00263365,-0.00104095,7.72488,-9.77638,0.0145106,0.136835,-0.56211,0.182138,0.00156332,-0.00132185,0.0044088,-7.31287,-11.8116,0.016559,0.0956519,-0.647977,0.159356,0.00383031,-0.00266951,-0.000567093,-7.49286,-14.2536,0.00783831,0.0941165,-0.639951,0.150321,0.00471006,-0.00283298,-0.00049152
85,-6.83096,12.0569,0.0161003,0.100516,-0.759918,0.299956,0.00250721,-0.00682121,-0.00243645,-6.96876,9.26601,0.0247736,0.101486,-0.734181,0.280245,0.00239981,-0.00614811,-0.00208109,-7.17555,5.87914,0.0407762,0.102187,-0.711076,0.25973,0.00212758,-0.00512319,-0.00173302,-7.07634,2.64308,0.0538207,0.101804,-0.694805,0.239477,0.00199551,-0.00424834,-0.00125291,-7.04899,-0.930321,0.0506206,0.102069,-0.679387,0.222358,0.00201389,-0.00348894,-0.000952384,-7.10727,-3.96891,0.0512242,0.100459,-0.669742,0.205351,0.0022074,-0.0029791,-0.000811141,-7.3623,-6.86503,0.0415593,0.0986189,-0.66023,0.187594,0.00258799,-0.00266443,-0.000800542,7.23841,-9.7725,0.0119108,0.135912,-0.568453,0.181647,0.00167118,-0.00138554,0.0043085,-6.81888,-11.8161,0.0183798,0.0975037,-0.648604,0.159627,0.00383892,-0.00268923,-0.00039795,-6.99793,-14.2555,0.00651201,0.0961938,-0.64111,0.150239,0.00471061,-0.00286251,-0.000363249
86,-6.33822,12.0516,0.0166153,0.102976,-0.762627,0.30086,0.00274401,-0.00708554,-0.00162969,-6.4761,9.26044,0.0256752,0.10356,-0.735662,0.280705,0.00256643,-0.00632435,-0.00142382,-6.68416,5.87592,0.0407415,0.103482,-0.712527,0.259578,0.00224197,-0.00523794,-0.00123048,-6.58444,2.64241,0.0535859,0.10298,-0.696382,0.239393,0.0020597,-0.00431516,-0.000843719,-6.55887,-0.932531,0.0513872,0.103216,-0.680282,0.222043,0.00204789,-0.00352998,-0.000619874,-6.61701,-3.96651,0.0493644,0.101539,-0.670512,0.205596,0.00222701,-0.00300828,-0.000527569,-6.87065,-6.86694,0.0423548,0.0998162,-0.661366,0.187235,0.00260331,-0.00268532,-0.000557899,6.7521,-9.76837,0.0113857,0.134923,-0.574642,0.181445,0.00177837,-0.0014509,0.0042005,-6.32514,-11.8204,0.0199851,0.0995053,-0.6491,0.159896,0.00384265,-0.00270464,-0.000228136,-6.50304,-14.2573,0.00540566,0.0983268,-0.64207,0.150201,0.00470943,-0.00289149,-0.000234269
87,-5.84578,12.0463,0.016725,0.105634,-0.764288,0.301615,0.00290242,-0.00726596,-0.000799541,-5.98351,9.25486,0.0268046,0.105585,-0.736891,0.281081,0.00269792,-0.00646411,-0.00075744,-6.19289,5.87275,0.040605,0.10479,-0.713686,0.259303,0.00234363,-0.00533859,-0.000721415,-6.09251,2.64167,0.0539594,0.104124,-0.697499,0.239278,0.00210965,-0.00436842,-0.000432117,-6.06913,-0.934772,0.0514757,0.1043,-0.68085,0.221664,0.00206796,-0.00355745,-0.0002854,-6.12675,-3.96413,0.0483465,0.102765,-0.671043,0.205561,0.00223587,-0.00302877,-0.000242425,-6.37914,-6.86889,0.0429802,0.101084,-0.662375,0.186898,0.00261477,-0.00270353,-0.000314887,6.26563,-9.76415,0.0105891,0.13394,-0.58072,0.1812,0.00188461,-0.00151678,0.00409069,-5.83164,-11.8244,0.0213813,0.101655,-0.649465,0.160165,0.00384158,-0.00271581,-5.76568e-05,-6.00825,-14.2588,0.00494371,0.100627,-0.64244,0.150293,0.0047034,-0.00291883,-0.000103009
88,-5.35364,12.041,0.0164155,0.108497,-0.764866,0.302215,0.00297992,-0.00735978,5.47676e-05,-5.49104,9.24928,0.0284134,0.107509,-0.73759,0.281278,0.00275557,-0.00652717,-7.18327e-05,-5.70174,5.86976,0.0413923,0.106095,-0.714035,0.258927,0.00238288,-0.00537864,-0.000199713,-5.60056,2.64081,0.055417,0.105209,-0.697795,0.239102,0.00213418,-0.0043975,-1.63526e-05,-5.57971,-0.937037,0.0510296,0.105334,-0.681158,0.221233,0.00207707,-0.00357421,5.06184e-05,-5.63648,-3.96176,0.0479733,0.104101,-0.671392,0.205315,0.00223658,-0.00304266,4.39402e-05,-5.88813,-6.87107,0.042892,0.102631,-0.662897,0.186639,0.00261343,-0.00271261,-7.08572e-05,5.77813,-9.75961,0.00684038,0.133036,-0.586253,0.180494,0.00198587,-0.00158459,0.00397527,-5.33875,-11.8284,0.0215722,0.103657,-0.649528,0.160037,0.00383683,-0.00272028,0.000115014,-5.51305,-14.2601,0.00681022,0.102997,-0.64238,0.150183,0.00469843,-0.00294291,3.12373e-05
89,-4.86193,12.0354,0.0155729,0.11134,-0.763945,0.302004,0.00293532,-0.00732404,0.000910153,-4.99864,9.24364,0.0306257,0.109402,-0.737849,0.281126,0.0027489,-0.00652241,0.000614055,-5.21068,5.86684,0.0422482,0.107372,-0.714135,0.258663,0.0024037,-0.0054005,0.000321292,-5.10911,2.63994,0.0558137,0.106341,-0.697667,0.239026,0.0021343,-0.00440354,0.00039661,-5.09053,-0.939264,0.0508058,0.106356,-0.680941,0.220809,0.00206973,-0.00357299,0.000384302,-5.14614,-3.95931,0.0490379,0.105412,-0.671175,0.204552,0.00222605,-0.00304414,0.00032918,-5.39751,-6.87339,0.0419341,0.104107,-0.663089,0.186726,0.00260716,-0.00271694,0.000172581,5.2908,-9.75521,0.00439502,0.132123,-0.591593,0.179722,0.00208393,-0.00165321,0.0038584,-4.84605,-11.8324,0.0213749,0.105611,-0.649489,0.15978,0.00383087,-0.00272255,0.000288334,-5.01744,-14.2611,0.0109389,0.105435,-0.641901,0.149879,0.00469451,-0.00296382,0.000168391
90,-4.37036,12.0298,0.0145428,0.114175,-0.762503,0.301512,0.00284823,-0.00724324,0.00176597,-4.50629,9.23797,0.0332913,0.111273,-0.737778,0.280713,0.00269396,-0.00646677,0.00130014,-4.71985,5.86417,0.0432808,0.10857,-0.713571,0.258696,0.00237565,-0.00537411,0.00084025,-4.61799,2.63904,0.0555152,0.107504,-0.697262,0.239018,0.00211854,-0.00439461,0.000807809,-4.60141,-0.941474,0.0506627,0.107372,-0.68057,0.22037,0.00205749,-0.00356643,0.000717348,-4.65581,-3.95684,0.0504141,0.106713,-0.670803,0.203673,0.00221218,-0.00304194,0.000614204,-4.90743,-6.87589,0.0397806,0.105483,-0.662827,0.187289,0.00259408,-0.00271473,0.000415208,4.80373,-9.75103,0.00397526,0.131194,-0.596634,0.178842,0.00217704,-0.00172308,0.00373928,-4.3539,-11.8366,0.0205492,0.107338,-0.648887,0.159384,0.00382093,-0.0027173,0.000462873,-4.52232,-14.2626,0.0144113,0.107887,-0.641123,0.149055,0.00469207,-0.0029773,0.000307747
91,-3.87921,12.0239,0.0133457,0.116939,-0.75911,0.300091,0.00261311,-0.00699492,0.00257385,-4.0149,9.23195,0.0334888,0.113434,-0.736177,0.279968,0.00255674,-0.00631547,0.00196503,-4.22927,5.86114,0.0441595,0.10994,-0.712489,0.258443,0.00231723,-0.00531307,0.0013546,-4.12711,2.63804,0.0555701,0.108706,-0.696168,0.239058,0.00207252,-0.00435329,0.0012162,-4.11251,-0.943842,0.0511487,0.108318,-0.679674,0.219498,0.00202604,-0.00353907,0.0010486,-4.16592,-3.9545,0.0515188,0.10793,-0.670032,0.202853,0.00218538,-0.00302562,0.000898103,-4.41774,-6.87847,0.0370802,0.106683,-0.662191,0.187818,0.00257401,-0.00270607,0.000657223,4.317,-9.74714,0.00596095,0.130218,-0.601563,0.178138,0.00226581,-0.00179342,0.00361673,-3.86191,-11.841,0.0194721,0.109104,-0.64818,0.159153,0.00380944,-0.00270944,0.000637102,-4.02735,-14.2643,0.0176894,0.110336,-0.640254,0.14807,0.00468995,-0.00298823,0.000447771
92,-3.38799,12.0182,0.0128356,0.119469,-0.755169,0.298523,0.00234369,-0.00670969,0.00335939,-3.52377,9.22586,0.0330902,0.115635,-0.73411,0.279122,0.00239511,-0.00613634,0.00262162,-3.73891,5.85775,0.0448907,0.111468,-0.710927,0.257924,0.0022306,-0.00521982,0.00186468,-3.63635,2.63698,0.055537,0.109922,-0.694859,0.239102,0.00201807,-0.00430267,0.00162362,-3.62372,-0.946281,0.0515713,0.109257,-0.678624,0.218641,0.00198931,-0.00350542,0.00137964,-3.67622,-3.95216,0.0523574,0.109112,-0.669146,0.20215,0.00215552,-0.00300489,0.00118239,-3.92824,-6.88109,0.0341032,0.107796,-0.661367,0.188329,0.0025504,-0.00269415,0.00089892,3.83046,-9.74339,0.00929964,0.129214,-0.606429,0.177539,0.0023521,-0.00186403,0.00349224,-3.37041,-11.8458,0.0176462,0.110976,-0.647172,0.1594,0.0037934,-0.00269391,0.000810631,-3.5327,-14.2666,0.0212806,0.112412,-0.639436,0.146976,0.00468135,-0.00298526,0.000589097
93,-2.89648,12.0129,0.0144886,0.121266,-0.749558,0.296517,0.00197051,-0.006313,0.00407592,-3.03317,9.21995,0.0319415,0.117501,-0.73027,0.277869,0.00214746,-0.00586467,0.00322921,-3.24891,5.85448,0.0453198,0.113056,-0.709038,0.257141,0.00210336,-0.00508221,0.00235874,-3.14627,2.6358,0.0541521,0.111195,-0.692667,0.239092,0.00193476,-0.00421896,0.00202539,-3.13525,-0.948903,0.0518286,0.110174,-0.67717,0.217826,0.00193876,-0.00345527,0.00171011,-3.18694,-3.94984,0.0525786,0.110212,-0.66798,0.201728,0.00211827,-0.00297349,0.00146741,-3.43835,-6.88372,0.0340152,0.108957,-0.660144,0.188793,0.00252152,-0.00267398,0.00114116,3.34394,-9.73964,0.0139948,0.127942,-0.611371,0.176215,0.00243301,-0.00193449,0.00335872,-2.87906,-11.8505,0.0159254,0.112899,-0.645814,0.160024,0.00377493,-0.0026735,0.000981208,-3.0383,-14.2689,0.0243317,0.114535,-0.638581,0.146138,0.00467165,-0.00297955,0.000729378
94,-2.40514,12.0077,0.016224,0.123024,-0.743204,0.29452,0.00154525,-0.00585934,0.00473523,-2.54262,9.21411,0.0311401,0.119169,-0.726183,0.27667,0.00187547,-0.00556711,0.0038132,-2.75904,5.85124,0.0456566,0.114661,-0.707041,0.256275,0.0019631,-0.00493038,0.00284759,-2.65617,2.63466,0.0533936,0.112424,-0.690256,0.238922,0.00184069,-0.00412393,0.00242066,-2.64703,-0.951396,0.051876,0.111192,-0.675464,0.217053,0.0018784,-0.00339464,0.00203549,-2.6979,-3.94754,0.052629,0.111178,-0.666338,0.201688,0.0020753,-0.00293439,0.0017492,-2.94836,-6.88632,0.0346063,0.110165,-0.658786,0.18914,0.00249123,-0.00265142,0.0013826,2.85721,-9.73584,0.0182127,0.126651,-0.616252,0.175017,0.0025121,-0.00200456,0.00322234,-2.38788,-11.8553,0.014297,0.11487,-0.644118,0.161015,0.00375409,-0.00264833,0.0011489,-2.54453,-14.2712,0.0259864,0.116781,-0.637633,0.145962,0.00465903,-0.00296658,0.000867025
95,-1.91397,12.0023,0.0180448,0.12474,-0.736082,0.292532,0.00106605,-0.00534667,0.0053353,-2.05211,9.20847,0.0310829,0.120413,-0.721566,0.275586,0.00155128,-0.00521406,0.00434668,-2.2696,5.84803,0.0457306,0.115874,-0.704208,0.255447,0.00177508,-0.00472896,0.00329887,-2.16601,2.63364,0.0538114,0.113572,-0.687428,0.238445,0.0017263,-0.00400756,0.0028035,-2.15904,-0.953766,0.0517262,0.112305,-0.67352,0.216318,0.00180878,-0.00332414,0.00235609,-2.20908,-3.94527,0.0525246,0.112029,-0.664282,0.201985,0.00202734,-0.00288856,0.00202816,-2.45814,-6.88879,0.0373566,0.111613,-0.6569,0.188865,0.00245612,-0.00262009,0.00161934,2.3691,-9.73176,0.018074,0.125472,-0.620661,0.175286,0.00258376,-0.00207214,0.00307507,-1.89667,-11.8599,0.0138752,0.116609,-0.64193,0.161762,0.0037286,-0.0026153,0.00131207,-2.05123,-14.2737,0.026648,0.119119,-0.63619,0.146064,0.00464565,-0.00294542,0.00100402
96,-1.42313,11.9969,0.0197339,0.12523,-0.728643,0.290592,0.000544631,-0.0047779,0.0058327,-1.56194,9.20304,0.0305923,0.121353,-0.71648,0.27446,0.00119977,-0.00482859,0.0048294,-1.78023,5.84488,0.0459231,0.117049,-0.701052,0.254671,0.00157731,-0.00451765,0.00373806,-1.6761,2.63266,0.0541007,0.11463,-0.684319,0.23785,0.00159442,-0.00387459,0.00316995,-1.67172,-0.956271,0.0500669,0.113442,-0.671006,0.21652,0.00172402,-0.00323909,0.00266316,-1.72098,-3.94293,0.0507831,0.112828,-0.661851,0.202835,0.0019679,-0.00283143,0.00229696,-1.96818,-6.89127,0.0397171,0.113018,-0.654849,0.188538,0.00241664,-0.00258467,0.00185194,1.88087,-9.72766,0.0180496,0.124296,-0.624733,0.175666,0.0026526,-0.00213775,0.00292311,-1.40546,-11.8645,0.0138411,0.118274,-0.639585,0.162427,0.00370154,-0.00257969,0.0014737,-1.55834,-14.2765,0.0264423,0.121537,-0.634315,0.14641,0.0046316,-0.0029171,0.00114046
97,-0.932395,11.9915,0.0213778,0.125292,-0.721093,0.288669,8.42727e-06,-0.0041895,0.00629423,-1.07201,9.19778,0.0297699,0.122059,-0.711036,0.273303,0.00082742,-0.00441836,0.0052734,-1.29105,5.84178,0.0464789,0.11811,-0.696943,0.25405,0.00135081,-0.00427719,0.00414127,-1.18638,2.63174,0.0542943,0.115627,-0.681018,0.237173,0.00145046,-0.00373015,0.00352515,-1.18462,-0.958818,0.0479164,0.114586,-0.668305,0.217027,0.0016343,-0.0031493,0.00296582,-1.23307,-3.94056,0.0485693,0.113613,-0.659307,0.203838,0.00190487,-0.00277077,0.00256271,-1.47859,-6.89379,0.0414823,0.114358,-0.652546,0.18813,0.00237052,-0.00254302,0.00207822,1.39247,-9.72349,0.0182232,0.123125,-0.628246,0.176232,0.0027168,-0.00220009,0.00276347,-0.91441,-11.8686,0.0145999,0.119998,-0.637352,0.162152,0.00366303,-0.00253826,0.00162987,-1.06506,-14.2786,0.0288897,0.123727,-0.632318,0.145615,0.00460939,-0.00288205,0.00127439
